date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:52:51	3276/3276	---M--	200	added ('OK')	image/png	etag:%2261fd3ee3-ccc%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/red@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/red@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:51	1444/1444	---M--	200	added ('OK')	image/png	etag:%2261fd3ee1-5a4%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/green.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/green.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:52	3117/3117	---M--	200	added ('OK')	image/png	etag:%2261fd3ee1-c2d%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/green@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/green@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:52	1520/1520	---M--	200	added ('OK')	image/png	etag:%2261fd3edf-5f0%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/aero.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/aero.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:52	3218/3218	---M--	200	added ('OK')	image/png	etag:%2261fd3ee0-c92%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/aero@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/aero@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:53	1516/1516	---M--	200	added ('OK')	image/png	etag:%2261fd3ee1-5ec%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/grey.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/grey.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:53	3217/3217	---M--	200	added ('OK')	image/png	etag:%2261fd3ee1-c91%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/grey@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/grey@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:54	1518/1518	---M--	200	added ('OK')	image/png	etag:%2261fd3ee1-5ee%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:54	3275/3275	---M--	200	added ('OK')	image/png	etag:%2261fd3ee1-ccb%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:54	1516/1516	---M--	200	added ('OK')	image/png	etag:%2261fd3ee3-5ec%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:55	3216/3216	---M--	200	added ('OK')	image/png	etag:%2261fd3ee3-c90%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:55	1522/1522	---M--	200	added ('OK')	image/png	etag:%2261fd3ee2-5f2%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:55	3218/3218	---M--	200	added ('OK')	image/png	etag:%2261fd3ee2-c92%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:56	1519/1519	---M--	200	added ('OK')	image/png	etag:%2261fd3ee2-5ef%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:56	3218/3218	---M--	200	added ('OK')	image/png	etag:%2261fd3ee2-c92%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
01:52:56	588/588	---M--	200	added ('OK')	image/png	etag:%2261fd3ee4-24c%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/line.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/line/line.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/_all.css)
01:52:57	1073/1073	---M--	200	added ('OK')	image/png	etag:%2261fd3ee5-431%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/line@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/line/line@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/_all.css)
01:52:57	6401/6401	---M--	200	added ('OK')	image/png	etag:%2261fd3eeb-1901%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.css)
01:52:58	16760/16760	---M--	200	added ('OK')	image/png	etag:%2261fd3eeb-4178%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.css)
01:52:59	1734/1734	---M--	200	added ('OK')	image/png	etag:%2261fd3ee4-6c6%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.css)
01:52:59	3446/3446	---M--	200	added ('OK')	image/png	etag:%2261fd3ee4-d76%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico@2x.png	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.css)
